312,Oseltamivir,Influenza,"""I m on day two, and just took third dose. I couldn t breath out of my nose and had the worst aches and pain imaginable. Woke up this morning still weak but I can breath out of both nostrils now and the aches and pains are finally dwindling a little. I have not experienced nausea related to the meds just the influenza has made me feel nauseated along with the many over the counter medications I have been taking. This drug works. If I woke up in pain like I felt last night I was going to the hospital. Thank goodness for this drug.""",10,04-Feb-16,WAL-MART - 5435,777 STORY ROAD,95122,408-885-1760
313,Seasonique,Abnormal Uterine Bleeding,"""Switched from deposit shot to seasonique after my sophomore year of college. My doctor said I would have one week of bleeding at the end of each pack. But for some reason I end up spotting heavily the WHOLE third month, with a heavier period during the &quot;bleed week&quot;. I am very consistent with the time I take it and I don t miss a day. But yet I m still stuck with a month long period. Not sure if I should switch bc methods because of this. The only reason I was sold on seasonique was because I was expecting one NORMAL period once ever 3 months.""",2,07-May-15,WALGREENS - 3378,1376 KOOSER ROAD,95118,408-448-2503
314,Niravam,Anxiety,"""I have suffered from anxiety and panic disorders for all of my adult life.  When I was diagnosed with Leukemia, my level of anxiety was at at all time high, because it also caused severe bone pain.  My pain-management Doctor had some samples of Niravam. The first week I tried it, my life was changed in a huge way.  It goes to work so quickly, if most effective and the half-life of this medicine seems short, so you aren t being &quot;over-medicated&quot;.  I ve suggested it to others with the same disorder, but sadly, most doctors have never heard of it. I appreciate a safe, effective medication and just wish that more doctors were aware that it s more effective and no or very few side-effects, so they can benefit more patients.""",10,24-Jun-11,CVS - 9856,1165 WEST EL CAMINO REAL,94087,408-732-0677
316,Celexa,Anxiety and Stress,"""Started on 5 mg Celexa about 7 months ago. Works great to take away most of my anxiety and irritability, still comes around sometime but on more normal means instead of every single day like I was miserable before I started on Celexa. Took a couple weeks to adjust to it and my orgasms are few and hard to achieve, but still possible, unlike other meds I ve been on in the past. I love everything about Celexa, and would have given it a 10/10... however, I ve gained 15 pounds since I started taking it. My diet and activity level has not changed so I m assuming Celexa is to blame. This is now causing depression from the weight gain and the inability to keep it off... If you start Celexa, start exercising regularly to help maintain, wish I had...""",7,05-Mar-17,WALGREENS - 9782,780 EAST EL CAMINO REAL,94087,408-738-9430
317,Codeine / guaifenesin,Cough,"""Great Medicine.I Coughed so much that the dr said I have bruised my ribs..very painful,this stuff is the best when you are having severe constant coughing it will give you relief and let you rest.wat better than the otc cough syrups.""",10,22-Mar-10,TARGET,1750 STORY ROAD,95122,408-273-0055
319,Klonopin,Anxiety,"""I used to be prescribed oxycontin, and became very addicted to pain medicines. I take Klonopin now after detoxing to keep me straight, and take the edge off. This pill keeps me satisfied as far as wanting to use an opiate (pain killers), because I have a very strong mental and physical addiction to opiates.""",10,30-Oct-09,WALGREENS - 11399,3300 BURDELL BOULEVARD,97355,541-451-3502
320,Spironolactone,Acne,"""So I started taking 100 my since December. Took about 2-3 months to see a difference . HUGE improvement . Nothing else has come close to working like this has. But... CRAZY IRREGUALR PERIODS. I m talking about going from a 40 day Clycle before starting spiro to having my period every 10 days. I don t know what to do. I ve been weaning off &amp; so far so good. I just don t want to break out like crazy but I also don t wanna put up with so many periods . I also went from good/normal to really low blood pressure.""",9,17-May-16,TARGET,20745 STEVENS CREEK BOULEVARD,95014,408-517-1152
321,NuvaRing,Birth Control,"""I ve been using this for three months and I m finally taking this emotional draining mister out this next cycle. I was so excited to use this at first but as each month went by I felt more and more depressed and miserable. My labito went down incredibly low to the point where the thought of even having sex would just give me headaches. I was never like this and I ve become an emotional beast using this and it has effected the relationship I m currently in. I don t recommend this, although it has amazing perks and it s convenient it s not worth destroying you as a person and possibly you re relationship and own overall happiness.""",1,17-Jul-15,FRED MEYER,3333 WEST 11TH AVENUE,97402,541-484-3013
322,Minocycline,Acne,"""After exhausting ALL options, this did job. I had  severe facial acne and now (3 months later on 100mg/day) I m 100% clear. I saw a difference in the size of inflammation overnight. Experienced vertigo for the 1st month but you eventually reach equilibrium. My only concern is will it continue to stay clear. *Fingers Crossed*""",10,05-Jul-15,ALISAL PHARMACY,323 NORTH SANBORN ROAD,93905,831-424-7321
323,Plan B One-Step,Emergency Contraception,"""My boyfriend and I had sex about 2 weeks ago and the condom broke. As teenagers with our whole life ahead of us, we absolutely freaked. We drove to the store and I took the pill within 20-30 minutes after the mishap. After reading these reviews (much like some of you panicking right now) it really helped me to feel better. A week later, on my usual day, I got my period! I experienced some nausea, headaches, tender breasts and weird moods but it didn t help that I was already suffering from a minor cold. I am so happy and thankful for Plan B- it literally saved my life!!! My best advice is to stay as calm as possible- stressing can make the symptoms and waiting worse. Let your guy know you need as much support as possible! Breathe ladies:)""",10,04-May-15,TARGET,555 SHOWERS DRIVE,94040,650-965-0129
325,Ortho Evra,Birth Control,"""Been on Evra Patch for about 8 months now started with no periods at all first 2 - 3 months  now it seems to be getting heavier and lasting alot longer also I get freaky paranoid and bad anxiety just before my break and after. This doesn t help with my anxiety levels. Also I ve gained weigh and can t seem to shift it and constantly obsessing with food. I wanna eat all day!! Lol. Apart from those side effects the patch works for me I keep note in my Diary on when to change patch is really much easier than having to take a pill every day!""",7,16-Nov-15,UNIVERSITY OF CALIFORNIA SANTA CRUZ STUDENT HEALTH CENTER PHARMACY,1156 HIGH STREET,95064,831-459-2360
327,Xanax,Anxiety,"""I am a 33 year old mother of 4 and suffered from depression and very bad anxiety for 5 years. Been in hospital 11 times, the longest 6 months. They filled me with all sorts of medicines at some points. I was so out of it but then a new doctor I met gave me Xanax along with some other antidepressants and I am doing fine and living a normal life. I think these are great.""",9,27-Apr-12,NORTH HIGHLANDS PHARMACY,5600 WATT AVENUE,95660,916-332-4420
328,Ondansetron,Gastroenteritis,"""I was in the hospital for intense vomiting and stomach pain. They gave me this drug and I felt better within 2 minutes.""",10,26-Apr-09,ADVANCED INFUSION SYSTEMS,145 EAST DANA STREET,94041,650-961-6355
329,Dulaglutide,"Diabetes, Type 2","""I started this 4wks ago.  I have lost weight and sugars are down.  The side effects are awful and almost unbearable.  I hate it.  I called the doctor and told her I have indigestion from hell gas, stomach bloating, explosive diaharra, nausea. She said to hang in there it will get better.  I took the last shot today and already feeling the side effects.  I want to know why the hell a company would make medicine like this.  I will never take this again.  Very displeased""",1,18-May-17,WALGREENS - 884,2238 WESTBOROUGH BOULEVARD,94080,650-873-0551
331,Naproxen,Period Pain,"""Suffered severe period pain doctor put me on naproxen in 2 months have no pain and no period flow it s basically stopped but side effects I got itchy hives but it s great..but doctor says pain is fibroids that have to come out I wanted to stay on naproxen but she said it s only a solution not the end result....""",7,19-Oct-15,KAISER PERMANENTE OAKLAND MEDICAL CENTER MOSSWOOD PEDIATRIC PHARMACY,3505 BROADWAY,94611,510-752-1066
332,Alesse,Birth Control,"""I use Alesse and it works in that I have not gotten pregnant and that it drastically lightens my periods.  The bad thing is that ever since I started taking it 3 years ago I ve been tired all of the time.  Morning, noon and night!  It s getting worse so I m going to stop taking this pill.  I want my life back.""",6,18-Aug-09,PHARMACITY,2030 DIAMOND BOULEVARD,94520,925-689-2784
333,Tretinoin,Acne,"""Tretinoin cream usp 0.025 works amazing!!! I ve tried everything, and this is the only product that worked for me. After you make it through the first month of using this product for the first time, you will see a huge improvement! My face hasn t been this clear in awhile.""",10,06-Oct-15,BROADWAY APOTHECARY,1515 OAK STREET,97401,541-684-9352
334,Ambien,Insomnia,"""I have a friend who had taken ambien for years without any problems. For whatever reason he had an episode where he took his pill and then remembers nothing until he was at the police station. He had drank three beers (which he only knows because that s all that was in his frig) then proceded to drive (!!) and ended up crashing into another parked car. This is scarey stuff, eh? It works wonderfully, but I surely wouldn t want to have a blackout and end up driving. Is there any class action suit against this drug? I ve heard of the other stories -- walking naked in the winter cold, eating while sleeping, and then my friend s experience.""",6,04-Oct-09,CVS - 9812,2514 BERRYESSA ROAD,95132,408-272-1414
336,Microgestin Fe 1.5 / 30,Birth Control,"""I have been taking this for over 3 months. I have very light periods that only last a few days (which I love). I started taking this because I got back onto the Nuva ring after 3 years of using no method besides condoms. Although taken the ring in the past and loved it, it didn t work for my body this time and I ended up having an increased amount of breakthrough bleeding. So I asked my doctor for a low hormone bcp. I was skeptical at first because of my past experiences with the pill but I love it. My breasts and stomach feel sore and tender for most of the month, and sometimes I feel more tired than usual, but I love this pill and hope it works for you too!""",9,26-Jul-15,BI-MART - 644,4310 HIGHWAY 101,97439,541-997-3099
